scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-E-01,one_shot,multiple_hard,hard,none,high,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.504,1.0,1.0,13.0,-1.0
SC-E-01,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.0,0.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.57,0.0,0.75,18.0,-1.0
SC-E-02,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.259,1.0,1.0,3.0,-1.0
SC-E-02,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,1.2,0.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,21.893,0.0,0.5,25.0,-1.0
SC-E-02,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,9.637,1.0,1.0,3.0,-1.0
SC-E-02,one_shot,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.11,1.0,1.0,3.0,-1.0
SC-E-02,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.519,0.0,0.5,18.0,-1.0
SC-E-03,full,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.17,1.0,1.0,13.0,-1.0
SC-E-03,no_context,multiple_hard,hard,none,high,0.651615141503056,0.4,1.2,0.4,1.0,0.15,0.2,1.0,1.0,1.0,1.0,1.0,1.0,22.133,0.0,0.75,27.0,-1.0
SC-E-03,no_memory,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.564,1.0,1.0,13.0,-1.0
SC-E-03,one_shot,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.48,1.0,1.0,13.0,-1.0
SC-E-03,profile_only,multiple_hard,hard,none,high,0.17619576228078432,0.2,0.6,0.2,1.6,0.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.86,0.0,0.75,18.0,-1.0
SC-E-04,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,11.085,1.0,1.0,3.0,-1.0
SC-E-04,no_context,multiple_hard,hard,none,high,,0.0,0.0,0.0,1.8,0.15,0.2,1.0,1.0,1.0,1.0,1.0,1.0,24.032,0.0,0.5,23.0,-1.0
SC-E-04,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.884,1.0,1.0,3.0,-1.0
SC-E-04,one_shot,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.857,1.0,1.0,3.0,-1.0
SC-E-04,profile_only,multiple_hard,hard,none,high,,0.0,0.0,0.0,2.4,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.288,0.0,0.5,13.0,-1.0
SC-E-05,full,multiple_hard,hard,none,high,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.108,1.0,1.0,11.0,-1.0
SC-E-05,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,23.379,0.0,0.75,26.0,-1.0
SC-E-05,no_memory,multiple_hard,hard,none,high,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.454,1.0,1.0,11.0,-1.0
SC-E-05,one_shot,multiple_hard,hard,none,high,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.415,1.0,1.0,11.0,-1.0
SC-E-05,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.442,0.0,0.75,18.0,-1.0
SC-F-01,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.823,1.0,1.0,23.0,-1.0
SC-F-01,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.838,1.0,1.0,23.0,-1.0
SC-F-01,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.576,1.0,1.0,23.0,-1.0
SC-F-01,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.384,1.0,1.0,23.0,-1.0
SC-F-01,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.925,1.0,1.0,18.0,-1.0
SC-F-02,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,26.947,1.0,1.0,23.0,-1.0
SC-F-02,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.927,1.0,1.0,23.0,-1.0
SC-F-02,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.285,1.0,1.0,23.0,-1.0
SC-F-02,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.92,1.0,1.0,23.0,-1.0
SC-F-02,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.223,1.0,1.0,18.0,-1.0
SC-F-03,full,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.904,1.0,1.0,22.0,-1.0
SC-F-03,no_context,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.18,1.0,1.0,22.0,-1.0
SC-F-03,no_memory,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.984,1.0,1.0,22.0,-1.0
SC-F-03,one_shot,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.89,1.0,1.0,22.0,-1.0
SC-F-03,profile_only,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,28.732,1.0,1.0,18.0,-1.0
SC-F-04,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24.274,1.0,1.0,20.0,-1.0
SC-F-04,no_context,soft_tradeoff,medium,none,low,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,22.049,0.0,0.75,20.0,-1.0
SC-F-04,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.713,1.0,1.0,20.0,-1.0
SC-F-04,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.846,1.0,1.0,20.0,-1.0
SC-F-04,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.338,1.0,1.0,18.0,-1.0
SC-G-01,full,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,15.329,1.0,1.0,25.0,-2.0
SC-G-01,no_context,ambiguous_role,hard,none,low,0.7860137352654724,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,2.0,2.0,20.603,0.0,0.75,25.0,-2.0
SC-G-01,no_memory,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,16.806,1.0,1.0,21.0,-2.0
SC-G-01,one_shot,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,1.0,1.0,0.979,0.0,0.25,0.0,-1001.0
SC-G-01,profile_only,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,2.0,2.0,0.88,0.0,0.5,0.0,-1002.0
SC-G-02,full,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,18.602,1.0,1.0,20.0,-2.0
SC-G-02,no_context,ambiguous_role,hard,none,low,0.6843515475204854,0.6,1.8,0.6,0.4,0.0,0.4,1.0,1.0,1.0,1.0,2.0,2.0,18.249,0.0,0.75,19.0,-2.0
SC-G-02,no_memory,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,19.316,1.0,1.0,20.0,-2.0
SC-G-02,one_shot,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,1.0,1.0,1.19,0.0,0.25,0.0,-1001.0
SC-G-02,profile_only,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,2.0,2.0,1.262,0.0,0.5,0.0,-1002.0
SC-H-01,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,7.817,1.0,1.0,3.0,-1.0
SC-H-01,no_context,no_match,hard,none,high,,0.0,0.0,0.0,1.4,0.13333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,20.007,0.0,0.5,21.0,-1.0
SC-H-01,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,11.031,1.0,1.0,3.0,-1.0
SC-H-01,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,7.975,1.0,1.0,3.0,-1.0
SC-H-01,profile_only,no_match,hard,none,high,,0.0,0.0,0.0,1.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.272,0.0,0.5,19.0,-1.0
SC-H-02,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,9.998,1.0,1.0,2.0,-1.0
SC-H-02,no_context,no_match,hard,none,high,,0.0,0.0,0.0,1.6,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,23.441,0.0,0.5,22.0,-1.0
SC-H-02,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.539,1.0,1.0,2.0,-1.0
SC-H-02,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.477,1.0,1.0,2.0,-1.0
SC-H-02,profile_only,no_match,hard,none,high,,0.0,0.0,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.213,0.0,0.5,22.0,-1.0
SC-H-03,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.569,1.0,1.0,3.0,-1.0
SC-H-03,no_context,no_match,hard,none,high,,0.0,0.0,0.0,1.6,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,37.609,0.0,0.5,18.0,-1.0
SC-H-03,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,15.145,1.0,1.0,3.0,-1.0
SC-H-03,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,12.998,1.0,1.0,3.0,-1.0
SC-H-03,profile_only,no_match,hard,none,high,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.002,0.0,0.5,13.0,-1.0
